1       1
2       1.25
3       1.3611111111111112
4       1.4236111111111112
5       1.4636111111111112
6       1.4913888888888889
7       1.511797052154195
8       1.527422052154195
9       1.5397677311665408
10      1.5497677311665408
11      1.558032193976458
12      1.5649766384209025
13      1.5708937981842162
14      1.5759958390005426
15      1.580440283444987
16      1.584346533444987
17      1.587806741057444
18      1.5908931608105303
19      1.5936632439130234
20      1.5961632439130233
21      1.5984308176091684
22      1.6004969333116477
23      1.6023872924798896
24      1.6041234035910008
25      1.6057234035910009
26      1.6072026935318293
27      1.6085744356443121
28      1.6098499458483937
29      1.6110390064904865
30      1.6121501176015975
31      1.6131907003279242
32      1.6141672628279242
33      1.6150855364734706
34      1.6159505883765848
35      1.616766914907197
36      1.6175385198454686
37      1.6182689800353882
38      1.6189615008110114
39      1.619618963006935
40      1.6202439630069352
